Datetime_utc_end	WD_BJE	WS_BJE	RH_BJE	P_BJE	PREC_BJE	T_BJE
23/02/2023 15:00:00	251	1.9	40	939.3	0	15.8
23/02/2023 16:00:00	265	2.2	47	939.6	0	13.3
23/02/2023 17:00:00	278	2.1	51	940.1	0	11.8
23/02/2023 18:00:00	324	1.7	62	940.9	0.3	10.6
23/02/2023 19:00:00	329	2.1	78	941.5	4.1	8.5
23/02/2023 20:00:00	94	0.9	88	941.5	1.6	7.8
23/02/2023 21:00:00	61	0.5	90	941.8	0	7.2
23/02/2023 22:00:00	115	1.6	93	941.6	0	6.9
23/02/2023 23:00:00	128	1	92	941.4	0	6.8
24/02/2023 00:00:00	111	1.9	92	941.3	0	6.6
24/02/2023 01:00:00	110	1.5	91	941	0	5.9
24/02/2023 02:00:00	92	0.8	94	940.8	0	4.9
24/02/2023 03:00:00	112	1.6	95	940.4	0	3.9
24/02/2023 04:00:00	109	1.8	95	940.5	0	3.4
24/02/2023 05:00:00	114	2.3	96	940.6	0	3.2
24/02/2023 06:00:00	116	1.9	94	940.3	0	3.2
24/02/2023 07:00:00	113	2.3	92	940.2	0	3.2
24/02/2023 08:00:00	107	3.3	87	940.5	0	4.2
24/02/2023 09:00:00	117	2.1	81	940	0	6.8
24/02/2023 10:00:00	158	0.9	74	939.9	0	8.4
24/02/2023 11:00:00	276	1	61	939.4	0	11.5
24/02/2023 12:00:00	276	1.3	55	938.8	0	12.3
24/02/2023 13:00:00	240	2.2	51	937.9	0	12.9
24/02/2023 14:00:00	231	2.1	51	937.5	0	12.8
24/02/2023 15:00:00	248	2.3	49	937	0	13.1
24/02/2023 16:00:00	281	2.1	48	936.7	0	13.6
24/02/2023 17:00:00	212	2.7	55	936.6	0	11.4
24/02/2023 18:00:00	194	1.7	61	936.4	0	9.9
24/02/2023 19:00:00	13	1.1	63	936.2	0	9.4
24/02/2023 20:00:00	238	1.9	62	935.9	0	9.7
24/02/2023 21:00:00	233	2.1	61	935.7	0	9.7
24/02/2023 22:00:00	182	2.4	58	935.1	0	10.3
24/02/2023 23:00:00	190	4	58	934.8	0	10.4
25/02/2023 00:00:00	189	4	58	934.2	0	10.5
25/02/2023 01:00:00	197	3	59	933.7	0	10.6
25/02/2023 02:00:00	174	3.1	59	932.5	0	10.8
25/02/2023 03:00:00	208	4.1	60	932.1	0	10.6
25/02/2023 04:00:00	219	2.5	61	931.3	0	10.5
25/02/2023 05:00:00	220	1.9	62	930.7	0	10.4
25/02/2023 06:00:00	344	1.5	65	930.2	0	10.2
25/02/2023 07:00:00	146	1.4	60	929.8	0	10.9
25/02/2023 08:00:00	208	2.7	55	930.3	0	11.6
25/02/2023 09:00:00	228	3.6	51	930.4	0	12
25/02/2023 10:00:00	192	3.2	55	930.4	0	11.6
25/02/2023 11:00:00	172	2.5	56	929.9	0	11.7
25/02/2023 12:00:00	197	2.5	59	929.9	0	11.7
25/02/2023 13:00:00	187	2.8	57	929.6	0	11.6
25/02/2023 14:00:00	204	2.7	60	929.2	0	11.2
25/02/2023 15:00:00	209	2.7	61	929.2	0	10.9
25/02/2023 16:00:00	204	2.8	64	928.4	0.2	10.5
25/02/2023 17:00:00	212	2.6	57	927.8	0	11.2
25/02/2023 18:00:00	206	3	54	927.9	0	11.8
25/02/2023 19:00:00	198	2.8	52	927.3	0	12
25/02/2023 20:00:00	198	2.6	53	927.3	0	12.3
25/02/2023 21:00:00	235	1.8	52	927.3	0	12.3
25/02/2023 22:00:00	230	2.3	51	927	0	12.3
25/02/2023 23:00:00	243	2	54	926.9	0	11.8
26/02/2023 00:00:00	218	1.8	57	926.3	0	11.4
26/02/2023 01:00:00	172	3.9	75	926	2.4	9.4
26/02/2023 02:00:00	160	3.3	72	925.5	0.7	9.8
26/02/2023 03:00:00	187	2	76	924.9	0.8	9.4
26/02/2023 04:00:00	210	1.1	80	924.6	1.7	8.7
26/02/2023 05:00:00	26	1.6	84	924.2	2.7	8.3
26/02/2023 06:00:00	323	3.7	93	924.7	8.8	3.9
26/02/2023 07:00:00	296	2.8	95	926.6	10.6	2.7
26/02/2023 08:00:00	217	1.6	94	928.7	1.7	0.4
26/02/2023 09:00:00	253	1	96	929.6	3	0.2
26/02/2023 10:00:00	139	0.9	97	930.2	2.5	-0.1
26/02/2023 11:00:00	318	0.6	96	930.7	3.1	0.9
26/02/2023 12:00:00	311	1.5	91	931	1.9	1
26/02/2023 13:00:00	305	1.2	93	931	2.4	0.7
26/02/2023 14:00:00	298	1	92	931.4	3.5	0.5
26/02/2023 15:00:00	307	1.2	94	931.8	3.2	0.5
26/02/2023 16:00:00	317	0.8	94	932.5	3.8	0.1
26/02/2023 17:00:00	308	0.7	95	932.8	2.2	-0.2
26/02/2023 18:00:00	315	0.8	96	933.5	3.4	-0.4
26/02/2023 19:00:00	319	0.9	97	934.1	2.7	-0.5
26/02/2023 20:00:00	322	1.2	98	934.6	2.4	-0.7
26/02/2023 21:00:00	320	1.2	98	935.1	2.4	-0.8
26/02/2023 22:00:00	321	1.3	98	936.2	2.2	-0.9
26/02/2023 23:00:00	322	1.2	99	936.6	1.8	-1
27/02/2023 00:00:00	317	1.2	99	937.3	1.6	-1.1
27/02/2023 01:00:00	315	1	99	938	2.3	-1.1
27/02/2023 02:00:00	306	0.8	99	938.4	2.4	-1.2
27/02/2023 03:00:00	212	0.1	99	939	1.5	-1.1
27/02/2023 04:00:00	192	0.4	98	939.5	1.5	-1.1
27/02/2023 05:00:00	191	0.4	98	940.3	1.3	-1.1
27/02/2023 06:00:00	190	0.1	98	940.8	1.2	-1.1
27/02/2023 07:00:00	190	0.3	98	941.5	1.6	-0.9
27/02/2023 08:00:00	190	0.3	98	942.1	2	-0.3
27/02/2023 09:00:00	228	0.3	89	942.3	1.8	1.3
27/02/2023 10:00:00	9	0.3	82	942.3	3.4	2.2
27/02/2023 11:00:00	296	0.8	78	942.5	0.9	2.8
27/02/2023 12:00:00	258	0.1	82	942.6	0	2.4
27/02/2023 13:00:00	260	0	80	942.4	0	2.8
27/02/2023 14:00:00	293	0.1	81	942.3	0	2.6
27/02/2023 15:00:00	284	1	86	942.5	0	2.1
27/02/2023 16:00:00	169	1.3	84	942.6	0.2	1.9
27/02/2023 17:00:00	42	1.5	91	942.9	0.5	0.9
27/02/2023 18:00:00	313	1.4	94	943.8	0	0.6
27/02/2023 19:00:00	313	1.8	96	944	0.1	0.2
27/02/2023 20:00:00	310	1.7	97	944.5	0	0
27/02/2023 21:00:00	320	1.4	97	944.9	1.8	-0.2
27/02/2023 22:00:00	310	0.9	98	945.3	1.2	-0.3
27/02/2023 23:00:00	288	0.7	99	945.7	3.4	-0.5
28/02/2023 00:00:00	257	0.5	99	945.9	2.2	-0.6
28/02/2023 01:00:00	266	0.5	99	946.1	1.1	-0.7
28/02/2023 02:00:00	279	0.3	99	946.2	0.6	-0.7
28/02/2023 03:00:00	304	0.9	98	946.3	0.1	-1
28/02/2023 04:00:00	324	0.8	98	946.5	0.2	-1.1
28/02/2023 05:00:00	325	0.9	98	946.8	0.1	-1.2
28/02/2023 06:00:00	303	0.6	98	946.9	0	-1.1
28/02/2023 07:00:00	317	0.6	97	947.4	0.2	-1.1
28/02/2023 08:00:00	290	0.5	97	947.6	0.2	-0.6
28/02/2023 09:00:00	280	0.5	93	947.7	0	0
28/02/2023 10:00:00	270	0.4	84	947.6	0	1.3
28/02/2023 11:00:00	290	0.6	83	947.8	0	1.5
28/02/2023 12:00:00	312	1	81	947.5	0	1.3
28/02/2023 13:00:00	323	1.3	80	947.6	0	1.4
28/02/2023 14:00:00	326	1.3	81	947.3	0	1.5
28/02/2023 15:00:00	291	0.9	82	947.2	0	1.5
28/02/2023 16:00:00	257	0.6	84	947.2	0	1.3
28/02/2023 17:00:00	256	0.9	89	947.2	0	0.8
28/02/2023 18:00:00	230	0.6	91	947.4	0	0.6
28/02/2023 19:00:00	285	0.9	94	947.9	0	0.5
28/02/2023 20:00:00	325	0.8	96	947.6	0	0.4
28/02/2023 21:00:00	322	0.9	97	947.7	0	0.3
28/02/2023 22:00:00	291	0.6	98	947.4	0	0.2
28/02/2023 23:00:00	300	0.7	99	947	0	0.3
01/03/2023 00:00:00	320	0.9	99	946.9	0	0.2
01/03/2023 01:00:00	307	1	99	946.7	0	0
01/03/2023 02:00:00	311	1.1	99	946.2	0	-0.1
01/03/2023 03:00:00	322	1.3	99	945.7	0	-0.3
01/03/2023 04:00:00	329	1.3	99	945.2	0	-0.4
01/03/2023 05:00:00	324	0.9	99	945	0	-0.3
01/03/2023 06:00:00	304	0.8	99	944.9	0	-0.3
01/03/2023 07:00:00	304	0.9	99	945.1	0	-0.4
01/03/2023 08:00:00	319	1.1	99	944.8	0	-0.2
01/03/2023 09:00:00	318	0.8	99	944.9	0	0.2
01/03/2023 10:00:00	277	1	99	944.7	0	0.3
01/03/2023 11:00:00	322	1.1	99	944.2	0	0.3
01/03/2023 12:00:00	285	0.7	97	944.1	0	0.7
01/03/2023 13:00:00	278	0.8	92	943.4	0	1.1
01/03/2023 14:00:00	316	1.2	91	942.7	0	1
01/03/2023 15:00:00	319	0.9	90	942.6	0	0.8
01/03/2023 16:00:00	147	0.9	93	942.2	0.8	0.7
01/03/2023 17:00:00	278	0.9	96	942.4	1.6	0.4
01/03/2023 18:00:00	293	0.7	97	942.9	0.4	0.3
01/03/2023 19:00:00	136	0.5	98	942.9	2.2	0.2
01/03/2023 20:00:00	25	0.5	99	942.8	2.7	0.3
01/03/2023 21:00:00	315	0.7	99	942.7	0.9	0.4
01/03/2023 22:00:00	302	0.9	99	942.8	0	0.4
01/03/2023 23:00:00	126	0.4	99	942.4	0	0.4
02/03/2023 00:00:00	322	0.6	99	942.4	0	0.3
02/03/2023 01:00:00	301	0.4	99	942.3	0	0.4
02/03/2023 02:00:00	307	0.5	99	942.2	0	0.4
02/03/2023 03:00:00	226	0.9	99	941.9	0	0.4
02/03/2023 04:00:00	312	0.5	100	941.6	0	0.4
02/03/2023 05:00:00	286	0.6	100	941.7	0	0.4
02/03/2023 06:00:00	133	0.5	100	941.7	0	0.5
02/03/2023 07:00:00	331	0.8	100	941.8	0	0.7
02/03/2023 08:00:00	118	0.4	100	942.1	0	1.2
02/03/2023 09:00:00	263	0.7	100	942.3	0	2.3
02/03/2023 10:00:00	311	0.6	88	942	0	3.5
02/03/2023 11:00:00	279	0.7	84	942.2	0	3.7
02/03/2023 12:00:00	249	0.6	77	941.8	0	4.8
02/03/2023 13:00:00	268	0.9	79	941.7	0	4.8
02/03/2023 14:00:00	260	1.2	83	941.5	0	4
02/03/2023 15:00:00	253	0.7	85	941.1	0	3.7
02/03/2023 16:00:00	286	0.8	88	941.2	0	3.4
02/03/2023 17:00:00	298	0.8	91	941.4	0	2.9
02/03/2023 18:00:00	306	0.5	93	941.8	0	2.5
02/03/2023 19:00:00	28	0.4	96	941.9	0	2.2
02/03/2023 20:00:00	345	0.5	98	942.3	0	2.1
02/03/2023 21:00:00	334	0.7	99	942.3	0	2.1
02/03/2023 22:00:00	347	0.5	100	942.4	0	1.9
02/03/2023 23:00:00	116	0.3	100	942	0	1.8
03/03/2023 00:00:00	50	0.4	100	941.6	0	1.7
03/03/2023 01:00:00	264	0.5	100	941.4	0	1.6
03/03/2023 02:00:00	131	0.1	100	940.9	0	1.5
03/03/2023 03:00:00	314	0.2	100	940.6	0	1.5
03/03/2023 04:00:00	218	0.4	100	940.4	0	1.4
03/03/2023 05:00:00	323	0.6	100	940.3	0	1.3
03/03/2023 06:00:00	303	0.5	100	940.4	0	1.3
03/03/2023 07:00:00	53	0.4	100	940.2	0	1.3
03/03/2023 08:00:00	132	0.3	100	940.3	0	1.8
03/03/2023 09:00:00	300	0.4	100	940.4	0	2.3
03/03/2023 10:00:00	235	0.5	100	940.4	0	2.8
03/03/2023 11:00:00	256	0.8	100	940.5	0	3.3
03/03/2023 12:00:00	293	0.8	99	940.2	0	4.3
03/03/2023 13:00:00	265	0.9	87	940.1	0	4.4
03/03/2023 14:00:00	273	1	90	940.2	0.6	4
03/03/2023 15:00:00	133	0.4	84	939.9	0	5
03/03/2023 16:00:00	314	0.6	81	939.9	0	4.7
03/03/2023 17:00:00	333	0.7	84	940.2	0	4.1
03/03/2023 18:00:00	342	0.6	88	940.6	0	3.5
03/03/2023 19:00:00	37	0.6	92	941.2	0	3.1
03/03/2023 20:00:00	61	0.7	94	941.5	0	3
03/03/2023 21:00:00	86	0.7	95	941.7	0	2.7
03/03/2023 22:00:00	328	1.1	96	941.8	0	2.7
03/03/2023 23:00:00	37	0.8	97	941.7	0	2.4
04/03/2023 00:00:00	38	0.5	99	941.7	0	2.3
04/03/2023 01:00:00	324	0.7	99	941.6	0	2.1
04/03/2023 02:00:00	325	1	100	941.5	0	2
04/03/2023 03:00:00	309	0.7	100	941.1	0.2	1.9
04/03/2023 04:00:00	324	0.6	100	940.8	0.5	1.8
04/03/2023 05:00:00	333	0.5	100	940.6	0	1.7
04/03/2023 06:00:00	319	0.7	100	940.6	0	1.7
04/03/2023 07:00:00	325	0.8	100	940.9	0	1.6
04/03/2023 08:00:00	49	0.4	100	941.2	0	2.1
04/03/2023 09:00:00	83	0.3	100	941.2	0	2.9
04/03/2023 10:00:00	79	0.6	96	940.7	0	4.3
04/03/2023 11:00:00	251	0.9	85	940.3	0	4.9
04/03/2023 12:00:00	300	1	78	939.7	0	5.8
04/03/2023 13:00:00	276	1.1	77	939.2	0	5.7
04/03/2023 14:00:00	242	1.1	74	938.8	0	6
04/03/2023 15:00:00	239	1	72	938.4	0	6
04/03/2023 16:00:00	228	1.1	72	938.2	0	5.4
04/03/2023 17:00:00	230	1	73	937.9	0	4.7
04/03/2023 18:00:00	222	0.7	76	938.1	0	4.1
04/03/2023 19:00:00	200	0.6	83	938.1	0	3.5
04/03/2023 20:00:00	117	0.7	86	938.2	0	2.9
04/03/2023 21:00:00	109	0.6	88	938.4	0	2.6
04/03/2023 22:00:00	115	0.6	89	938.4	0	2.3
04/03/2023 23:00:00	103	0.3	90	938.2	0	2
05/03/2023 00:00:00	243	0.5	92	938.2	0	1.5
05/03/2023 01:00:00	216	0.5	93	938.6	0	0.8
05/03/2023 02:00:00	51	0.7	95	938.5	0	0.9
05/03/2023 03:00:00	117	0.5	95	938.3	0	0.1
05/03/2023 04:00:00	39	0.4	97	938.4	0	-0.5
05/03/2023 05:00:00	164	0.6	99	938.4	0	-0.1
05/03/2023 06:00:00	167	0.4	99	938.3	0	-0.2
05/03/2023 07:00:00	227	0.7	99	938.3	0	0.1
05/03/2023 08:00:00	112	0.6	95	938.5	0	1
05/03/2023 09:00:00	252	0.7	79	938.2	0	3.9
05/03/2023 10:00:00	267	1.2	69	937.9	0	5.9
05/03/2023 11:00:00	257	1	64	937.4	0	6.3
05/03/2023 12:00:00	310	1.2	62	936.7	0	6.4
05/03/2023 13:00:00	318	2	58	936.1	0	7
05/03/2023 14:00:00	306	1.6	50	935.6	0	7.7
05/03/2023 15:00:00	336	1.6	48	935.4	0	6.9
05/03/2023 16:00:00	322	1.2	45	935.1	0	8.3
05/03/2023 17:00:00	299	1.4	48	935	0	7
05/03/2023 18:00:00	314	1.1	64	935.3	0	4.2
05/03/2023 19:00:00	125	1.6	73	935.7	0	2.4
05/03/2023 20:00:00	118	1.6	77	935.7	0	1.4
05/03/2023 21:00:00	118	3	77	935.8	0	1.2
05/03/2023 22:00:00	112	3.1	79	936	0	0.5
05/03/2023 23:00:00	106	3.7	82	935.7	0	-0.2
06/03/2023 00:00:00	106	3.1	83	935.7	0	-0.6
06/03/2023 01:00:00	112	4.4	82	935.5	0	-0.6
06/03/2023 02:00:00	103	4.2	83	935.4	0	-1
06/03/2023 03:00:00	104	4.3	83	935.2	0	-1.3
06/03/2023 04:00:00	106	4.3	82	934.9	0	-1.5
06/03/2023 05:00:00	109	4.3	83	935	0	-2
06/03/2023 06:00:00	113	4.1	83	935	0	-2.1
06/03/2023 07:00:00	122	3.2	83	935.2	0	-2
06/03/2023 08:00:00	119	2.7	73	934.8	0	0.7
06/03/2023 09:00:00	147	1.1	59	934.5	0	5.4
06/03/2023 10:00:00	275	1.5	54	934.7	0	8
06/03/2023 11:00:00	288	2	46	934.5	0	9.5
06/03/2023 12:00:00	257	1.8	39	934.1	0	11.1
06/03/2023 13:00:00	244	2	37	933.6	0	10.9
06/03/2023 14:00:00	270	2	37	933.2	0	11
06/03/2023 15:00:00	237	1.5	43	932.8	0	10.1
06/03/2023 16:00:00	208	2.2	60	933.2	0	8.1
06/03/2023 17:00:00	188	1.7	60	932.9	0	7.8
06/03/2023 18:00:00	224	1.4	62	933	0	7.2
06/03/2023 19:00:00	322	1.6	69	933.2	0	6.4
06/03/2023 20:00:00	52	1.3	62	932.9	0	6.2
06/03/2023 21:00:00	311	1.1	67	933	0	5.8
06/03/2023 22:00:00	322	1.7	67	933.2	0	6
06/03/2023 23:00:00	321	1.4	72	933	0	5.2
07/03/2023 00:00:00	337	1.3	73	932.9	0	5.3
07/03/2023 01:00:00	320	1.5	72	933	0	5.2
07/03/2023 02:00:00	308	1.4	74	932.6	0	4.6
07/03/2023 03:00:00	18	1.2	79	932	0	3.2
07/03/2023 04:00:00	82	0.9	82	931.9	0	2.5
07/03/2023 05:00:00	130	1.1	83	932	0	2.6
07/03/2023 06:00:00	24	1.1	82	932.1	0	3.4
07/03/2023 07:00:00	116	0.7	82	932.3	0	3
07/03/2023 08:00:00	87	0.9	70	932.3	0	5.9
07/03/2023 09:00:00	231	1.5	53	932.6	0	9
07/03/2023 10:00:00	198	3.1	49	932.9	0	10.2
07/03/2023 11:00:00	223	2.1	41	933	0	12.3
07/03/2023 12:00:00	185	3	36	932.6	0	13.1
07/03/2023 13:00:00	197	2.7	33	931.9	0	14.2
07/03/2023 14:00:00	252	2.4	34	931.5	0	12.6
07/03/2023 15:00:00	222	2.3	42	931.7	0	11.9
07/03/2023 16:00:00	232	1.8	48	931.8	0	11.1
07/03/2023 17:00:00	222	2.2	54	931.8	0	9.8
07/03/2023 18:00:00	197	1.9	60	932.1	0	8.8
07/03/2023 19:00:00	254	1.2	62	932.3	0	8.3
07/03/2023 20:00:00	315	1.9	69	932.5	0	7.4
07/03/2023 21:00:00	312	1.4	66	932.9	0	7.4
07/03/2023 22:00:00	296	1.6	65	933.2	0	7.2
07/03/2023 23:00:00	300	1.4	69	933.6	0	6
08/03/2023 00:00:00	302	1.5	76	933.5	0	5
08/03/2023 01:00:00	95	1	80	933.5	0	4.2
08/03/2023 02:00:00	287	1	80	933.5	0	4
08/03/2023 03:00:00	40	0.8	76	933.1	0	4.3
08/03/2023 04:00:00	93	1.2	65	932.7	0	5.9
08/03/2023 05:00:00	111	1.2	67	933.3	0	5.6
08/03/2023 06:00:00	4	1.1	67	933.7	0	6
08/03/2023 07:00:00	90	1.6	69	933.6	0	6.6
08/03/2023 08:00:00	130	2.1	53	933.9	0	10.3
08/03/2023 09:00:00	180	3.4	46	934.1	0	10.6
08/03/2023 10:00:00	194	3.7	44	934.5	0	12.7
08/03/2023 11:00:00	184	3.1	40	934.4	0	14.1
08/03/2023 12:00:00	185	3.1	42	934.5	0	13.1
08/03/2023 13:00:00	222	2.5	43	934.4	0	13
08/03/2023 14:00:00	228	2.5	47	934.5	0	11.8
08/03/2023 15:00:00	206	2.2	45	934	0	12.5
08/03/2023 16:00:00	196	2.6	50	933.5	0	11.6
08/03/2023 17:00:00	192	3.1	51	933.9	0	11.1
08/03/2023 18:00:00	197	2.7	53	934.4	0	10.4
08/03/2023 19:00:00	220	2.3	54	935.3	0	10.1
08/03/2023 20:00:00	214	2.5	57	934.7	0	9.9
08/03/2023 21:00:00	212	2.1	59	934.5	0	9.5
08/03/2023 22:00:00	269	1.7	62	934.5	0	9.5
08/03/2023 23:00:00	218	2.3	62	934.4	0	10.2
09/03/2023 00:00:00	265	2.2	64	934.2	0	10.1
09/03/2023 01:00:00	215	2.5	64	933.8	0	10.9
09/03/2023 02:00:00	202	3.6	63	933.4	0	11.3
09/03/2023 03:00:00	211	3.3	61	932.9	0	11.3
09/03/2023 04:00:00	219	2.6	63	932.7	0	11.2
09/03/2023 05:00:00	210	3.5	63	932.7	0	11.2
09/03/2023 06:00:00	207	3.8	62	933.1	0	11.4
09/03/2023 07:00:00	197	4.5	62	933.2	0	11.4
09/03/2023 08:00:00	204	4.2	58	932.9	0	11.9
09/03/2023 09:00:00	208	5.2	57	932.8	0	12.3
09/03/2023 10:00:00	202	5.1	56	932.8	0	12.8
09/03/2023 11:00:00	186	4.4	53	932.5	0	14.2
09/03/2023 12:00:00	183	3.1	55	932.7	0	14
09/03/2023 13:00:00	186	3.2	55	933.1	0	13.4
09/03/2023 14:00:00	247	2.1	59	933.4	0	12.9
09/03/2023 15:00:00	215	2.4	61	933.9	0	12.7
09/03/2023 16:00:00	219	2.7	62	933.7	0	12.7
09/03/2023 17:00:00	207	3.4	60	933.6	0	12.8
09/03/2023 18:00:00	259	2.4	65	934.2	0	11.5
09/03/2023 19:00:00	279	1.6	70	934.5	0	10.5
09/03/2023 20:00:00	339	1.1	74	934.9	0	9.5
09/03/2023 21:00:00	102	1.1	78	935	0	8
09/03/2023 22:00:00	113	1.1	81	935	0	7.4
09/03/2023 23:00:00	107	1	81	935	0	7.5
10/03/2023 00:00:00	108	1.2	79	934.5	0	7.7
10/03/2023 01:00:00	110	1.1	78	934.6	0	7.6
10/03/2023 02:00:00	124	1.2	78	933.5	0	7.3
10/03/2023 03:00:00	106	2.8	75	932.7	0	7.5
10/03/2023 04:00:00	138	1.4	77	932.8	0	6.7
10/03/2023 05:00:00	105	2.6	87	932.4	0.2	6.5
10/03/2023 06:00:00	113	1.8	94	931.5	6.4	6.6
10/03/2023 07:00:00	105	3.7	96	930.7	1.4	6.7
10/03/2023 08:00:00	113	0.8	99	930.7	4.1	6.8
10/03/2023 09:00:00	44	1	100	930.4	3	7.4
10/03/2023 10:00:00	259	1.2	100	929.9	2.9	7.1
10/03/2023 11:00:00	134	0.8	100	929.1	2.3	7.6
10/03/2023 12:00:00	118	2.4	80	928.2	0	11.2
10/03/2023 13:00:00	101	1.2	82	927.3	0.4	11.5
10/03/2023 14:00:00	321	1	66	925.8	0	13.1
10/03/2023 15:00:00	51	1	67	925.3	0	13.2
10/03/2023 16:00:00	102	1.4	78	924.8	0.8	11.5
10/03/2023 17:00:00	75	1.2	86	924.2	1.3	10.7
10/03/2023 18:00:00	120	2.2	90	923.6	0	9.7
10/03/2023 19:00:00	10	2.1	83	924	0.8	8.7
10/03/2023 20:00:00	276	2.3	97	925.6	4.6	7
10/03/2023 21:00:00	97	1.5	100	924.9	3.4	6.4
10/03/2023 22:00:00	63	1.6	100	924.8	0.1	5.9
10/03/2023 23:00:00	121	1.4	100	925	0	5.7
11/03/2023 00:00:00	104	2.6	97	924.9	0	5.4
11/03/2023 01:00:00	122	1.2	98	925.3	0	5.2
11/03/2023 02:00:00	115	0.9	99	925.3	0	4.9
11/03/2023 03:00:00	122	0.7	99	924.9	0	4.2
11/03/2023 04:00:00	94	0.7	100	924.8	0	4.3
11/03/2023 05:00:00	102	0.8	100	924.8	0	4.8
11/03/2023 06:00:00	115	1.1	100	924.8	0	4.9
11/03/2023 07:00:00	117	1.6	97	924.2	0	5.3
11/03/2023 08:00:00	123	1.6	88	924.1	0	7
11/03/2023 09:00:00	127	1.5	78	924.4	0	8.7
11/03/2023 10:00:00	203	0.8	74	924.7	0	10.5
11/03/2023 11:00:00	285	1.9	66	925	0	11.4
11/03/2023 12:00:00	303	2.7	62	924.9	0	11.7
11/03/2023 13:00:00	283	2.9	61	924.9	0	11.6
11/03/2023 14:00:00	314	2.9	75	925.9	0.9	8.8
11/03/2023 15:00:00	102	5.7	80	927.6	0	5
11/03/2023 16:00:00	115	6.8	84	929.1	0.1	3.2
11/03/2023 17:00:00	114	4.5	86	930.4	0.2	2.8
11/03/2023 18:00:00	103	3.3	87	931.5	0.3	1.5
11/03/2023 19:00:00	104	2.7	86	932.5	0	2.1
11/03/2023 20:00:00	249	1	92	933.2	0	2.2
11/03/2023 21:00:00	339	0.7	91	934.1	0	2.3
11/03/2023 22:00:00	325	1.4	91	934.8	0	2.2
11/03/2023 23:00:00	308	1	91	935.3	0	2.1
12/03/2023 00:00:00	318	0.7	92	935.2	0	2.1
12/03/2023 01:00:00	140	0.6	92	935.1	0	1.9
12/03/2023 02:00:00	340	0.9	93	935.7	0	1.9
12/03/2023 03:00:00	265	0.6	93	935.8	0	1.8
12/03/2023 04:00:00	149	1	84	936.3	0	1.5
12/03/2023 05:00:00	94	2.6	67	937.2	0	1.6
12/03/2023 06:00:00	103	2.5	68	938.1	0	1.2
12/03/2023 07:00:00	103	3	57	939	0	1.7
12/03/2023 08:00:00	93	2.3	49	939.9	0	2.6
12/03/2023 09:00:00	125	2.9	46	940.2	0	3.6
12/03/2023 10:00:00	114	2.9	41	940.5	0	5.7
12/03/2023 11:00:00	10	1.9	41	940.7	0	5
12/03/2023 12:00:00	58	2.8	36	940.4	0	6.8
12/03/2023 13:00:00	32	2	34	940.3	0	8.1
12/03/2023 14:00:00	324	2	33	940.1	0	9.3
12/03/2023 15:00:00	334	2.5	30	940.4	0	8.9
12/03/2023 16:00:00	342	2.7	27	940.4	0	9
12/03/2023 17:00:00	2	1.7	27	940.7	0	7.6
12/03/2023 18:00:00	121	3.6	37	941.6	0	4.8
12/03/2023 19:00:00	105	2.6	47	942.7	0	2.9
12/03/2023 20:00:00	126	2.3	53	943.3	0	1.9
12/03/2023 21:00:00	117	2.5	56	944	0	1.2
12/03/2023 22:00:00	106	3.2	57	944.6	0	0.8
12/03/2023 23:00:00	108	2.9	62	945.1	0	0.3
13/03/2023 00:00:00	118	1.9	69	945.1	0	-0.5
13/03/2023 01:00:00	112	3.2	67	945.3	0	-0.5
13/03/2023 02:00:00	109	2.7	71	945.4	0	-1
13/03/2023 03:00:00	104	2.6	73	946.2	0	-1.3
13/03/2023 04:00:00	106	2.1	75	946.6	0	-1.8
13/03/2023 05:00:00	107	2.8	74	946.7	0	-1.7
13/03/2023 06:00:00	109	4.6	71	946.2	0	-1.2
13/03/2023 07:00:00	107	3.7	70	946.4	0	-0.6
13/03/2023 08:00:00	122	1.9	63	946.5	0	2.2
13/03/2023 09:00:00	235	0.9	54	946	0	4.4
13/03/2023 10:00:00	207	0.9	43	945.6	0	8.8
13/03/2023 11:00:00	250	1.4	40	945.3	0	10.7
13/03/2023 12:00:00	268	1.2	36	944.5	0	13
13/03/2023 13:00:00	263	1.2	30	943.7	0	15.8
13/03/2023 14:00:00	276	1.2	25	942.7	0	18.4
13/03/2023 15:00:00	259	1.3	21	942.1	0	19.8
13/03/2023 16:00:00	262	2	21	941.7	0	19.2
13/03/2023 17:00:00	276	2.5	26	941.8	0	16.6
13/03/2023 18:00:00	289	1.5	35	941.8	0	13.7
13/03/2023 19:00:00	129	1.5	47	942.1	0	10.1
13/03/2023 20:00:00	116	1.1	54	942	0	8.5
13/03/2023 21:00:00	101	1	56	942.2	0	7.7
13/03/2023 22:00:00	126	1.3	60	942	0	6.5
13/03/2023 23:00:00	112	2.2	62	941.1	0	5.5
14/03/2023 00:00:00	108	3.4	60	940.7	0	5.4
14/03/2023 01:00:00	115	3.2	64	940.2	0	4.4
14/03/2023 02:00:00	111	2.3	62	939.6	0	4.4
14/03/2023 03:00:00	119	2	64	939.1	0	4
14/03/2023 04:00:00	118	1.7	65	939	0	4
14/03/2023 05:00:00	128	1.5	61	938.8	0	4.4
14/03/2023 06:00:00	133	1.1	64	938.4	0	3.7
14/03/2023 07:00:00	115	1.3	62	937.6	0	4.5
14/03/2023 08:00:00	119	1.5	53	937.5	0	7.6
14/03/2023 09:00:00	294	1.3	45	937.3	0	10.2
